Ionic radius ,Temperature,Frequency,Re(Z),Img(Z)
2.06e-10,5,5.75,123000.0,19100.0
2.06e-10,5,5.25,124000.0,19000.0
2.06e-10,5,4.79,125000.0,20000.0
2.06e-10,5,4.37,127000.0,19800.0
2.06e-10,5,3.98,128000.0,19700.0
2.06e-10,5,3.63,129000.0,20400.0
2.06e-10,5,3.31,130000.0,20200.0
2.06e-10,5,3.02,132000.0,20800.0
2.06e-10,5,2.75,133000.0,21100.0
2.06e-10,5,2.51,135000.0,21000.0
2.06e-10,5,2.29,135000.0,21500.0
2.06e-10,5,2.09,137000.0,21900.0
2.06e-10,5,1.91,138000.0,21800.0
2.06e-10,5,1.74,139000.0,21600.0
2.06e-10,5,1.58,141000.0,22100.0
2.06e-10,5,1.45,142000.0,21900.0
2.06e-10,5,1.32,143000.0,22700.0
2.06e-10,5,1.2,146000.0,23300.0
2.06e-10,5,1.1,147000.0,22800.0
2.06e-10,5,1.0,148000.0,22200.0
2.06e-10,10,1000000.0,5530.0,1800.0
2.06e-10,10,912000.0,5560.0,1900.0
2.06e-10,10,832000.0,5610.0,1700.0
2.06e-10,10,759000.0,5820.0,2120.0
2.06e-10,10,692000.0,5810.0,2230.0
2.06e-10,10,631000.0,6000.0,2330.0
2.06e-10,10,575000.0,6100.0,2440.0
2.06e-10,10,525000.0,6200.0,2550.0
2.06e-10,10,479000.0,6190.0,2800.0
2.06e-10,10,437000.0,6370.0,2950.0
2.06e-10,10,398000.0,6460.0,3140.0
2.06e-10,10,363000.0,6540.0,3300.0
2.06e-10,10,331000.0,6630.0,3500.0
2.06e-10,10,302000.0,6750.0,3760.0
2.06e-10,10,275000.0,6870.0,4000.0
2.06e-10,10,251000.0,7010.0,4270.0
2.06e-10,10,229000.0,7010.0,4640.0
2.06e-10,10,209000.0,7120.0,4860.0
2.06e-10,10,191000.0,7140.0,5220.0
2.06e-10,10,174000.0,7360.0,5600.0
2.06e-10,10,158000.0,7540.0,5970.0
2.06e-10,10,145000.0,7640.0,6420.0
2.06e-10,10,132000.0,7760.0,6900.0
2.06e-10,10,120000.0,7890.0,7430.0
2.06e-10,10,110000.0,8180.0,8020.0
2.06e-10,10,100000.0,8330.0,8700.0
2.06e-10,10,91200.0,8540.0,9310.0
2.06e-10,10,83200.0,8780.0,10000.0
2.06e-10,10,75900.0,9090.0,10800.0
2.06e-10,10,69200.0,9450.0,11600.0
2.06e-10,10,63100.0,9700.0,12600.0
2.06e-10,10,57500.0,10100.0,13600.0
2.06e-10,10,52500.0,10600.0,14700.0
2.06e-10,10,47900.0,11000.0,15900.0
2.06e-10,10,43700.0,11600.0,17300.0
2.06e-10,10,39800.0,12300.0,18700.0
2.06e-10,10,36300.0,13100.0,20200.0
2.06e-10,10,33100.0,14000.0,21800.0
2.06e-10,10,30200.0,15100.0,23600.0
2.06e-10,10,27500.0,16400.0,25200.0
2.06e-10,10,25100.0,17700.0,27300.0
2.06e-10,10,22900.0,19500.0,29100.0
2.06e-10,10,20900.0,21400.0,31000.0
2.06e-10,10,19100.0,23300.0,33300.0
2.06e-10,10,17400.0,26000.0,35100.0
2.06e-10,10,15800.0,30400.0,38500.0
2.06e-10,10,14500.0,33500.0,40000.0
2.06e-10,10,13200.0,36900.0,41500.0
2.06e-10,10,12000.0,40600.0,42800.0
2.06e-10,10,11000.0,44500.0,43600.0
2.06e-10,10,10000.0,48700.0,44100.0
2.06e-10,10,9120.0,52800.0,44200.0
2.06e-10,10,8320.0,56800.0,44200.0
2.06e-10,10,7590.0,60900.0,43700.0
2.06e-10,10,6920.0,64900.0,42600.0
2.06e-10,10,6310.0,68400.0,41400.0
2.06e-10,10,5750.0,72000.0,39800.0
2.06e-10,10,5250.0,74300.0,36600.0
2.06e-10,10,4790.0,78600.0,36300.0
2.06e-10,10,4370.0,81100.0,33900.0
2.06e-10,10,3980.0,83500.0,32200.0
2.06e-10,10,3630.0,85400.0,29500.0
2.06e-10,10,3310.0,86900.0,27700.0
2.06e-10,10,3020.0,88800.0,25400.0
2.06e-10,10,2750.0,89500.0,23400.0
2.06e-10,10,2510.0,90300.0,21600.0
2.06e-10,10,2290.0,91800.0,20000.0
2.06e-10,10,2090.0,93100.0,17900.0
2.06e-10,10,1910.0,93700.0,16000.0
2.06e-10,10,1740.0,93700.0,14100.0
2.06e-10,10,1580.0,94000.0,13300.0
2.06e-10,10,1450.0,94800.0,11800.0
2.06e-10,10,1320.0,94500.0,11000.0
2.06e-10,10,1200.0,94800.0,9350.0
2.06e-10,10,1100.0,94800.0,8210.0
2.06e-10,10,1000.0,94900.0,7340.0
2.06e-10,10,912.0,95000.0,6390.0
2.06e-10,10,832.0,94100.0,5700.0
2.06e-10,10,759.0,95000.0,4880.0
2.06e-10,10,692.0,94600.0,6140.0
2.06e-10,10,631.0,94900.0,4610.0
2.06e-10,10,575.0,94800.0,3870.0
2.06e-10,10,525.0,93600.0,2500.0
2.06e-10,10,479.0,94100.0,3130.0
2.06e-10,10,437.0,94200.0,2240.0
2.06e-10,10,398.0,94300.0,1990.0
2.06e-10,10,363.0,93900.0,2320.0
2.06e-10,10,331.0,93700.0,2030.0
2.06e-10,10,302.0,93000.0,1900.0
2.06e-10,10,275.0,93600.0,1650.0
2.06e-10,10,251.0,93800.0,2140.0
2.06e-10,10,229.0,93300.0,2060.0
2.06e-10,10,209.0,93400.0,2080.0
2.06e-10,10,191.0,93200.0,2360.0
2.06e-10,10,174.0,93600.0,1940.0
2.06e-10,10,158.0,93300.0,513.0
2.06e-10,10,145.0,93300.0,2400.0
2.06e-10,10,132.0,93000.0,2850.0
2.06e-10,10,120.0,93900.0,2410.0
2.06e-10,10,110.0,93300.0,3050.0
2.06e-10,10,100.0,93300.0,3270.0
2.06e-10,10,91.2,93700.0,3940.0
2.06e-10,10,83.2,93500.0,4240.0
2.06e-10,10,75.9,94200.0,4640.0
2.06e-10,10,69.2,93900.0,4760.0
2.06e-10,10,63.1,94000.0,4820.0
2.06e-10,10,57.5,94000.0,6160.0
2.06e-10,10,52.5,97400.0,5690.0
2.06e-10,10,47.9,94800.0,5310.0
2.06e-10,10,43.7,95800.0,6950.0
2.06e-10,10,39.8,96100.0,7060.0
2.06e-10,10,36.3,96600.0,7300.0
2.06e-10,10,33.1,96700.0,8110.0
2.06e-10,10,30.2,97200.0,8930.0
2.06e-10,10,27.5,98000.0,9030.0
2.06e-10,10,25.1,98500.0,9440.0
2.06e-10,10,22.9,99100.0,10100.0
2.06e-10,10,20.9,99700.0,10300.0
2.06e-10,10,19.1,100000.0,11200.0
2.06e-10,10,17.4,101000.0,11700.0
2.06e-10,10,15.8,101000.0,12800.0
2.06e-10,10,14.5,103000.0,12600.0
2.06e-10,10,13.2,104000.0,12700.0
2.06e-10,10,12.0,105000.0,13200.0
2.06e-10,10,11.0,105000.0,13800.0
2.06e-10,10,10.0,106000.0,14000.0
2.06e-10,10,9.12,107000.0,14300.0
2.06e-10,10,8.32,108000.0,14800.0
2.06e-10,10,7.59,109000.0,15100.0
2.06e-10,10,6.92,110000.0,15500.0
2.06e-10,10,6.31,111000.0,15800.0
2.06e-10,10,5.75,112000.0,16400.0
2.06e-10,10,5.25,113000.0,16400.0
2.06e-10,10,4.79,114000.0,16600.0
2.06e-10,10,4.37,115000.0,17000.0
2.06e-10,10,3.98,116000.0,17400.0
2.06e-10,10,3.63,118000.0,17500.0
2.06e-10,10,3.31,118000.0,17500.0
2.06e-10,10,3.02,119000.0,18200.0
2.06e-10,10,2.75,120000.0,18300.0
2.06e-10,10,2.51,122000.0,18700.0
2.06e-10,10,2.29,123000.0,18600.0
2.06e-10,10,2.09,124000.0,19000.0
2.06e-10,10,1.91,125000.0,19400.0
2.06e-10,10,1.74,126000.0,19500.0
2.06e-10,10,1.58,128000.0,19600.0
2.06e-10,10,1.45,129000.0,19800.0
2.06e-10,10,1.32,130000.0,20100.0
2.06e-10,10,1.2,131000.0,20100.0
2.06e-10,10,1.1,133000.0,20500.0
2.06e-10,10,1.0,134000.0,20900.0
2.06e-10,15,1000000.0,5140.0,1530.0
2.06e-10,15,912000.0,5030.0,2050.0
2.06e-10,15,832000.0,5190.0,2060.0
2.06e-10,15,759000.0,5210.0,1890.0
2.06e-10,15,692000.0,5210.0,2050.0
2.06e-10,15,631000.0,5290.0,2150.0
2.06e-10,15,575000.0,5380.0,2090.0
2.06e-10,15,525000.0,5400.0,2200.0
2.06e-10,15,479000.0,5570.0,2690.0
2.06e-10,15,437000.0,5720.0,2740.0
2.06e-10,15,398000.0,5820.0,2770.0
2.06e-10,15,363000.0,1330.0,6410.0
2.06e-10,15,331000.0,5800.0,3290.0
2.06e-10,15,302000.0,6080.0,3610.0
2.06e-10,15,275000.0,6320.0,3910.0
2.06e-10,15,251000.0,6190.0,3810.0
2.06e-10,15,229000.0,6330.0,4230.0
2.06e-10,15,209000.0,6680.0,4800.0
2.06e-10,15,191000.0,6710.0,4950.0
2.06e-10,15,174000.0,6690.0,5260.0
2.06e-10,15,158000.0,6810.0,5510.0
2.06e-10,15,145000.0,7560.0,5850.0
2.06e-10,15,132000.0,7080.0,6620.0
2.06e-10,15,120000.0,7330.0,7130.0
2.06e-10,15,110000.0,7360.0,7680.0
2.06e-10,15,100000.0,7840.0,8350.0
2.06e-10,15,91200.0,7880.0,8760.0
2.06e-10,15,83200.0,8000.0,9410.0
2.06e-10,15,75900.0,8300.0,10400.0
2.06e-10,15,69200.0,8570.0,11200.0
2.06e-10,15,63100.0,8870.0,12200.0
2.06e-10,15,57500.0,9310.0,13200.0
2.06e-10,15,52500.0,9730.0,14200.0
2.06e-10,15,47900.0,10200.0,15400.0
2.06e-10,15,43700.0,10800.0,16600.0
2.06e-10,15,39800.0,11500.0,18100.0
2.06e-10,15,36300.0,12100.0,19500.0
2.06e-10,15,33100.0,13100.0,21000.0
2.06e-10,15,30200.0,14100.0,22800.0
2.06e-10,15,27500.0,15400.0,24400.0
2.06e-10,15,25100.0,16900.0,26200.0
2.06e-10,15,22900.0,18500.0,27700.0
2.06e-10,15,20900.0,20400.0,29700.0
2.06e-10,15,19100.0,22400.0,31700.0
2.06e-10,15,17400.0,24100.0,33800.0
2.06e-10,15,15800.0,29200.0,36600.0
2.06e-10,15,14500.0,32200.0,38200.0
2.06e-10,15,13200.0,35600.0,39300.0
2.06e-10,15,12000.0,39200.0,40400.0
2.06e-10,15,11000.0,42800.0,41100.0
2.06e-10,15,10000.0,46600.0,41900.0
2.06e-10,15,9120.0,50900.0,41700.0
2.06e-10,15,8320.0,54400.0,41300.0
2.06e-10,15,7590.0,58300.0,40500.0
2.06e-10,15,6920.0,62000.0,39500.0
2.06e-10,15,6310.0,65700.0,38400.0
2.06e-10,15,5750.0,68800.0,36700.0
2.06e-10,15,5250.0,71000.0,34300.0
2.06e-10,15,4790.0,74300.0,33300.0
2.06e-10,15,4370.0,76800.0,31400.0
2.06e-10,15,3980.0,79700.0,29600.0
2.06e-10,15,3630.0,80700.0,27000.0
2.06e-10,15,3310.0,82200.0,24800.0
2.06e-10,15,3020.0,83700.0,23000.0
2.06e-10,15,2750.0,84800.0,21000.0
2.06e-10,15,2510.0,85900.0,19300.0
2.06e-10,15,2290.0,86600.0,17700.0
2.06e-10,15,2090.0,87100.0,15900.0
2.06e-10,15,1910.0,87600.0,14500.0
2.06e-10,15,1740.0,87900.0,13000.0
2.06e-10,15,1580.0,89000.0,11400.0
2.06e-10,15,1450.0,88500.0,10200.0
2.06e-10,15,1320.0,88200.0,9300.0
2.06e-10,15,1200.0,88500.0,8120.0
2.06e-10,15,1100.0,88500.0,7580.0
2.06e-10,15,1000.0,88500.0,6280.0
2.06e-10,15,912.0,87700.0,6180.0
2.06e-10,15,832.0,88100.0,5260.0
2.06e-10,15,759.0,88300.0,4400.0
2.06e-10,15,692.0,88100.0,4140.0
2.06e-10,15,631.0,88700.0,3690.0
2.06e-10,15,575.0,87600.0,2860.0
2.06e-10,15,525.0,87800.0,2650.0
2.06e-10,15,479.0,87700.0,2360.0
2.06e-10,15,437.0,87500.0,2440.0
2.06e-10,15,398.0,87700.0,1910.0
2.06e-10,15,363.0,87600.0,1830.0
2.06e-10,15,331.0,87500.0,1540.0
2.06e-10,15,302.0,87100.0,1570.0
2.06e-10,15,275.0,87200.0,1100.0
2.06e-10,15,251.0,86800.0,1220.0
2.06e-10,15,229.0,87000.0,1680.0
2.06e-10,15,209.0,86400.0,1020.0
2.06e-10,15,191.0,87100.0,1590.0
2.06e-10,15,174.0,85900.0,1300.0
2.06e-10,15,158.0,86100.0,2080.0
2.06e-10,15,145.0,86800.0,1890.0
2.06e-10,15,132.0,86500.0,1910.0
2.06e-10,15,120.0,85600.0,2280.0
2.06e-10,15,110.0,82500.0,-19700.0
2.06e-10,15,100.0,89100.0,7710.0
2.06e-10,15,91.2,78900.0,18600.0
2.06e-10,15,83.2,86400.0,2020.0
2.06e-10,15,75.9,86700.0,4110.0
2.06e-10,15,69.2,87800.0,2810.0
2.06e-10,15,63.1,84400.0,18700.0
2.06e-10,15,57.5,85400.0,14700.0
2.06e-10,15,52.5,123000.0,-43800.0
2.06e-10,15,47.9,69100.0,-698.0
2.06e-10,15,43.7,87800.0,4770.0
2.06e-10,15,39.8,90000.0,6050.0
2.06e-10,15,36.3,82200.0,3580.0
2.06e-10,15,33.1,88900.0,7760.0
2.06e-10,15,30.2,91600.0,6250.0
2.06e-10,15,27.5,91600.0,8550.0
2.06e-10,15,25.1,91200.0,7550.0
2.06e-10,15,22.9,92200.0,8710.0
2.06e-10,15,20.9,92200.0,9000.0
2.06e-10,15,19.1,74900.0,-59500.0
2.06e-10,15,17.4,93600.0,13700.0
2.06e-10,15,15.8,47500.0,81400.0
2.06e-10,15,14.5,95900.0,-16000.0
2.06e-10,15,13.2,98000.0,11700.0
2.06e-10,15,12.0,92900.0,11600.0
2.06e-10,15,11.0,86400.0,-52100.0
2.06e-10,15,10.0,91300.0,35600.0
2.06e-10,15,9.12,99600.0,11600.0
2.06e-10,15,8.32,99900.0,13700.0
2.06e-10,15,7.59,101000.0,13000.0
2.06e-10,15,6.92,102000.0,14800.0
2.06e-10,15,6.31,104000.0,14400.0
2.06e-10,15,5.75,104000.0,14600.0
2.06e-10,15,5.25,105000.0,14600.0
2.06e-10,15,4.79,106000.0,15200.0
2.06e-10,15,4.37,107000.0,15700.0
2.06e-10,15,3.98,108000.0,15400.0
2.06e-10,15,3.63,109000.0,16000.0
2.06e-10,15,3.31,110000.0,16400.0
2.06e-10,15,3.02,111000.0,16400.0
2.06e-10,15,2.75,112000.0,16400.0
2.06e-10,15,2.51,114000.0,17100.0
2.06e-10,15,2.29,114000.0,17700.0
2.06e-10,15,2.09,115000.0,17600.0
2.06e-10,15,1.91,116000.0,17300.0
2.06e-10,15,1.74,117000.0,17800.0
2.06e-10,15,1.58,118000.0,17800.0
2.06e-10,15,1.45,120000.0,18400.0
2.06e-10,15,1.32,122000.0,18500.0
2.06e-10,15,1.2,122000.0,18900.0
2.06e-10,15,1.1,124000.0,19200.0
2.06e-10,15,1.0,125000.0,19300.0
2.06e-10,30,1000000.0,4040.0,1350.0
2.06e-10,30,912000.0,4060.0,1440.0
2.06e-10,30,832000.0,4110.0,1570.0
2.06e-10,30,759000.0,4170.0,1650.0
2.06e-10,30,692000.0,4190.0,1720.0
2.06e-10,30,631000.0,4250.0,1840.0
2.06e-10,30,575000.0,4310.0,1970.0
2.06e-10,30,525000.0,4370.0,2080.0
2.06e-10,30,479000.0,4420.0,2240.0
2.06e-10,30,437000.0,4480.0,2380.0
2.06e-10,30,398000.0,4560.0,2530.0
2.06e-10,30,363000.0,4630.0,2700.0
2.06e-10,30,331000.0,4710.0,2880.0
2.06e-10,30,302000.0,4780.0,3090.0
2.06e-10,30,275000.0,4850.0,3300.0
2.06e-10,30,251000.0,4940.0,3520.0
2.06e-10,30,229000.0,5040.0,3780.0
2.06e-10,30,209000.0,5120.0,4060.0
2.06e-10,30,191000.0,5210.0,4350.0
2.06e-10,30,174000.0,5310.0,4670.0
2.06e-10,30,158000.0,5420.0,5020.0
2.06e-10,30,145000.0,5530.0,5430.0
2.06e-10,30,132000.0,5640.0,5850.0
2.06e-10,30,120000.0,5780.0,6300.0
2.06e-10,30,110000.0,5950.0,6790.0
2.06e-10,30,100000.0,6050.0,7350.0
2.06e-10,30,91200.0,6260.0,7970.0
2.06e-10,30,83200.0,6440.0,8610.0
2.06e-10,30,75900.0,6660.0,9350.0
2.06e-10,30,69200.0,6860.0,10100.0
2.06e-10,30,63100.0,7190.0,11000.0
2.06e-10,30,57500.0,7520.0,11900.0
2.06e-10,30,52500.0,7970.0,12900.0
2.06e-10,30,47900.0,8330.0,14000.0
2.06e-10,30,43700.0,8930.0,15200.0
2.06e-10,30,39800.0,9600.0,16400.0
2.06e-10,30,36300.0,10300.0,17800.0
2.06e-10,30,33100.0,11100.0,19000.0
2.06e-10,30,30200.0,12100.0,20700.0
2.06e-10,30,27500.0,13200.0,22100.0
2.06e-10,30,25100.0,14300.0,23700.0
2.06e-10,30,22900.0,16100.0,25500.0
2.06e-10,30,20900.0,17700.0,27300.0
2.06e-10,30,19100.0,19700.0,29100.0
2.06e-10,30,17400.0,21900.0,30500.0
2.06e-10,30,15800.0,23700.0,31700.0
2.06e-10,30,14500.0,26700.0,33700.0
2.06e-10,30,13200.0,31600.0,35700.0
2.06e-10,30,12000.0,34700.0,36700.0
2.06e-10,30,11000.0,38000.0,37300.0
2.06e-10,30,10000.0,41600.0,37600.0
2.06e-10,30,9120.0,45100.0,37500.0
2.06e-10,30,8320.0,48700.0,37300.0
2.06e-10,30,7590.0,52100.0,36700.0
2.06e-10,30,6920.0,55400.0,35800.0
2.06e-10,30,6310.0,58600.0,34500.0
2.06e-10,30,5750.0,61300.0,33200.0
2.06e-10,30,5250.0,64100.0,31500.0
2.06e-10,30,4790.0,66500.0,29800.0
2.06e-10,30,4370.0,68500.0,28000.0
2.06e-10,30,3980.0,70400.0,26200.0
2.06e-10,30,3630.0,72200.0,24200.0
2.06e-10,30,3310.0,73600.0,22200.0
2.06e-10,30,3020.0,74800.0,20700.0
2.06e-10,30,2750.0,75900.0,19000.0
2.06e-10,30,2510.0,76500.0,17300.0
2.06e-10,30,2290.0,77100.0,15600.0
2.06e-10,30,2090.0,77900.0,14500.0
2.06e-10,30,1910.0,78300.0,12900.0
2.06e-10,30,1740.0,78600.0,11800.0
2.06e-10,30,1580.0,79000.0,10600.0
2.06e-10,30,1450.0,79100.0,9360.0
2.06e-10,30,1320.0,79100.0,8410.0
2.06e-10,30,1200.0,79400.0,7490.0
2.06e-10,30,1100.0,79500.0,6690.0
2.06e-10,30,1000.0,79500.0,5990.0
2.06e-10,30,912.0,79500.0,5170.0
2.06e-10,30,832.0,79400.0,4440.0
2.06e-10,30,759.0,79600.0,4140.0
2.06e-10,30,692.0,79500.0,3770.0
2.06e-10,30,631.0,79200.0,2940.0
2.06e-10,30,575.0,79300.0,2760.0
2.06e-10,30,525.0,79000.0,2360.0
2.06e-10,30,479.0,79200.0,1930.0
2.06e-10,30,437.0,79000.0,1770.0
2.06e-10,30,398.0,79100.0,1310.0
2.06e-10,30,363.0,78800.0,1380.0
2.06e-10,30,331.0,78900.0,1150.0
2.06e-10,30,302.0,78900.0,942.0
2.06e-10,30,275.0,78600.0,953.0
2.06e-10,30,251.0,78600.0,889.0
2.06e-10,30,229.0,78500.0,777.0
2.06e-10,30,209.0,78300.0,799.0
2.06e-10,30,191.0,78300.0,841.0
2.06e-10,30,174.0,78100.0,895.0
2.06e-10,30,158.0,78100.0,771.0
2.06e-10,30,145.0,78000.0,1010.0
2.06e-10,30,132.0,78000.0,1020.0
2.06e-10,30,120.0,78100.0,1180.0
2.06e-10,30,110.0,78000.0,1290.0
2.06e-10,30,100.0,78100.0,1500.0
2.06e-10,30,91.2,78000.0,1460.0
2.06e-10,30,83.2,78100.0,1810.0
2.06e-10,30,75.9,78000.0,1940.0
2.06e-10,30,69.2,78300.0,2240.0
2.06e-10,30,63.1,78300.0,2660.0
2.06e-10,30,57.5,78600.0,2720.0
2.06e-10,30,52.5,77800.0,1780.0
2.06e-10,30,47.9,78300.0,3860.0
2.06e-10,30,43.7,78800.0,3510.0
2.06e-10,30,39.8,78800.0,3970.0
2.06e-10,30,36.3,79000.0,4420.0
2.06e-10,30,33.1,79400.0,4440.0
2.06e-10,30,30.2,79700.0,4990.0
2.06e-10,30,27.5,79900.0,5230.0
2.06e-10,30,25.1,80300.0,5640.0
2.06e-10,30,22.9,80500.0,5980.0
2.06e-10,30,20.9,80800.0,6310.0
2.06e-10,30,19.1,81300.0,6620.0
2.06e-10,30,17.4,81500.0,7090.0
2.06e-10,30,15.8,82400.0,7380.0
2.06e-10,30,14.5,82600.0,7850.0
2.06e-10,30,13.2,83000.0,8150.0
2.06e-10,30,12.0,83300.0,8430.0
2.06e-10,30,11.0,84100.0,9120.0
2.06e-10,30,10.0,84600.0,9230.0
2.06e-10,30,9.12,85200.0,9710.0
2.06e-10,30,8.32,85700.0,10000.0
2.06e-10,30,7.59,86500.0,10400.0
2.06e-10,30,6.92,87200.0,10700.0
2.06e-10,30,6.31,88000.0,11000.0
2.06e-10,30,5.75,88500.0,11300.0
2.06e-10,30,5.25,89400.0,11700.0
2.06e-10,30,4.79,90100.0,12100.0
2.06e-10,30,4.37,91100.0,12400.0
2.06e-10,30,3.98,91500.0,12600.0
2.06e-10,30,3.63,92500.0,12700.0
2.06e-10,30,3.31,93300.0,13200.0
2.06e-10,30,3.02,94100.0,13500.0
2.06e-10,30,2.75,95000.0,13800.0
2.06e-10,30,2.51,95900.0,13900.0
2.06e-10,30,2.29,96800.0,14200.0
2.06e-10,30,2.09,97800.0,14400.0
2.06e-10,30,1.91,98500.0,14700.0
2.06e-10,30,1.74,99400.0,15000.0
2.06e-10,30,1.58,101000.0,15100.0
2.06e-10,30,1.45,101000.0,15500.0
2.06e-10,30,1.32,102000.0,15500.0
2.06e-10,30,1.2,103000.0,15900.0
2.06e-10,30,1.1,104000.0,16100.0
2.06e-10,30,1.0,106000.0,16300.0
2.06e-10,35,1000000.0,3840.0,1390.0
2.06e-10,35,912000.0,3890.0,1500.0
2.06e-10,35,832000.0,3910.0,1610.0
2.06e-10,35,759000.0,3980.0,1690.0
2.06e-10,35,692000.0,4030.0,1810.0
2.06e-10,35,631000.0,4070.0,1930.0
2.06e-10,35,575000.0,4130.0,2050.0
2.06e-10,35,525000.0,4200.0,2190.0
2.06e-10,35,479000.0,4260.0,2340.0
2.06e-10,35,437000.0,4330.0,2500.0
2.06e-10,35,398000.0,4400.0,2670.0
2.06e-10,35,363000.0,4430.0,2880.0
2.06e-10,35,331000.0,4540.0,3040.0
2.06e-10,35,302000.0,4640.0,3260.0
2.06e-10,35,275000.0,4730.0,3490.0
2.06e-10,35,251000.0,4810.0,3730.0
2.06e-10,35,229000.0,4870.0,4000.0
2.06e-10,35,209000.0,4970.0,4290.0
2.06e-10,35,191000.0,5080.0,4620.0
2.06e-10,35,174000.0,5190.0,4960.0
2.06e-10,35,158000.0,5330.0,5340.0
2.06e-10,35,145000.0,5440.0,5770.0
2.06e-10,35,132000.0,5560.0,6200.0
2.06e-10,35,120000.0,5730.0,6680.0
2.06e-10,35,110000.0,5900.0,7220.0
2.06e-10,35,100000.0,6070.0,7800.0
2.06e-10,35,91200.0,6300.0,8440.0
2.06e-10,35,83200.0,6530.0,9120.0
2.06e-10,35,75900.0,6790.0,9860.0
2.06e-10,35,69200.0,7130.0,10600.0
2.06e-10,35,63100.0,7450.0,11500.0
2.06e-10,35,57500.0,7880.0,12400.0
2.06e-10,35,52500.0,8350.0,13400.0
2.06e-10,35,47900.0,8920.0,14500.0
2.06e-10,35,43700.0,9510.0,15700.0
2.06e-10,35,39800.0,10300.0,16900.0
2.06e-10,35,36300.0,11100.0,18100.0
2.06e-10,35,33100.0,12100.0,19500.0
2.06e-10,35,30200.0,13200.0,20900.0
2.06e-10,35,27500.0,14500.0,22400.0
2.06e-10,35,25100.0,16000.0,23800.0
2.06e-10,35,22900.0,17600.0,25200.0
2.06e-10,35,20900.0,19500.0,26700.0
2.06e-10,35,19100.0,21500.0,27900.0
2.06e-10,35,17400.0,23700.0,29200.0
2.06e-10,35,15800.0,26100.0,30400.0
2.06e-10,35,14500.0,28800.0,31400.0
2.06e-10,35,13200.0,33500.0,33000.0
2.06e-10,35,12000.0,36500.0,33400.0
2.06e-10,35,11000.0,39700.0,33600.0
2.06e-10,35,10000.0,43000.0,33300.0
2.06e-10,35,9120.0,45800.0,32900.0
2.06e-10,35,8320.0,48800.0,32100.0
2.06e-10,35,7590.0,51600.0,31200.0
2.06e-10,35,6920.0,54400.0,30100.0
2.06e-10,35,6310.0,56800.0,28700.0
2.06e-10,35,5750.0,58900.0,27400.0
2.06e-10,35,5250.0,61000.0,26000.0
2.06e-10,35,4790.0,62800.0,24300.0
2.06e-10,35,4370.0,64200.0,22600.0
2.06e-10,35,3980.0,65800.0,21100.0
2.06e-10,35,3630.0,67000.0,19500.0
2.06e-10,35,3310.0,68000.0,17900.0
2.06e-10,35,3020.0,68800.0,16400.0
2.06e-10,35,2750.0,69500.0,15000.0
2.06e-10,35,2510.0,70000.0,13600.0
2.06e-10,35,2290.0,70600.0,12300.0
2.06e-10,35,2090.0,71100.0,11200.0
2.06e-10,35,1910.0,71300.0,10200.0
2.06e-10,35,1740.0,71700.0,9150.0
2.06e-10,35,1580.0,71500.0,8080.0
2.06e-10,35,1450.0,72100.0,7430.0
2.06e-10,35,1320.0,72100.0,7230.0
2.06e-10,35,1200.0,72400.0,5900.0
2.06e-10,35,1100.0,72200.0,5010.0
2.06e-10,35,1000.0,72300.0,4350.0
2.06e-10,35,912.0,72300.0,3950.0
2.06e-10,35,832.0,72400.0,3440.0
2.06e-10,35,759.0,72400.0,3080.0
2.06e-10,35,692.0,72400.0,2690.0
2.06e-10,35,631.0,72400.0,2260.0
2.06e-10,35,575.0,72300.0,1890.0
2.06e-10,35,525.0,72300.0,1640.0
2.06e-10,35,479.0,72100.0,1340.0
2.06e-10,35,437.0,72000.0,1090.0
2.06e-10,35,398.0,72100.0,1000.0
2.06e-10,35,363.0,71900.0,790.0
2.06e-10,35,331.0,72000.0,722.0
2.06e-10,35,302.0,71800.0,537.0
2.06e-10,35,275.0,71800.0,400.0
2.06e-10,35,251.0,71700.0,318.0
2.06e-10,35,229.0,71700.0,372.0
2.06e-10,35,209.0,71700.0,319.0
2.06e-10,35,191.0,71700.0,435.0
2.06e-10,35,174.0,71600.0,510.0
2.06e-10,35,158.0,71700.0,481.0
2.06e-10,35,145.0,71600.0,548.0
2.06e-10,35,132.0,71600.0,594.0
2.06e-10,35,120.0,71500.0,693.0
2.06e-10,35,110.0,71500.0,814.0
2.06e-10,35,100.0,71600.0,915.0
2.06e-10,35,91.2,71500.0,1030.0
2.06e-10,35,83.2,71600.0,1350.0
2.06e-10,35,75.9,71700.0,1430.0
2.06e-10,35,69.2,71600.0,1530.0
2.06e-10,35,63.1,71900.0,1870.0
2.06e-10,35,57.5,72100.0,1860.0
2.06e-10,35,52.5,70900.0,2670.0
2.06e-10,35,47.9,72600.0,2830.0
2.06e-10,35,43.7,72400.0,2850.0
2.06e-10,35,39.8,72400.0,3100.0
2.06e-10,35,36.3,72300.0,3530.0
2.06e-10,35,33.1,72700.0,3810.0
2.06e-10,35,30.2,73000.0,4010.0
2.06e-10,35,27.5,73300.0,4330.0
2.06e-10,35,25.1,73400.0,4700.0
2.06e-10,35,22.9,73800.0,4950.0
2.06e-10,35,20.9,74200.0,5410.0
2.06e-10,35,19.1,74400.0,5740.0
2.06e-10,35,17.4,74900.0,6010.0
2.06e-10,35,15.8,76400.0,7910.0
